"lakeday","jday_cum","date","lake_id","jday","year","max.depth","pH","cond","o.cline","depth_w_o","depth_no_o","o_surf","o_mean","t.max","t.min","t.surf","t.cline","t.ocline","chl.surf","pc.surf","chl.tot","pc.tot","chl.oo","pc.oo","chl.mean","pc.mean","chl.int.unf","pc.int.unf","chl.int.30","pc.int.30","dpa.ncount","dpa.ninfect","dpa.nhealthy","dpa.lprev","dpa.lprev.se","dpa.nhealthymoms","dpa.nlmoms","dpa.healthy.eggs","dpa.l.eggs","dam.ncount","dam.ninfect","dam.nhealthy","dam.lprev","dam.lprev.se","dam.nhealthymoms","dam.nlmoms","dam.healthy.eggs","dam.l.eggs","dla.ncount","dla.ninfect","dla.nhealthy","dla.lprev","dla.lprev.se","dla.nhealthymoms","dla.nlmoms","dla.healthy.eggs","dla.l.eggs","sim.ncount","sim.ninfect","sim.nhealthy","sim.lprev","sim.lprev.se","sim.nhealthymoms","sim.nlmoms","sim.healthy.eggs","sim.l.eggs","dia.ncount","dia.ninfect","dia.nhealthy","dia.lprev","dia.lprev.se","cer.ncount","cer.ninfect","cer.nhealthy","cer.lprev","cer.lprev.se","bos.ncount","bos.ninfect","bos.nhealthy","bos.lprev","bos.lprev.se","light.0.5","light.1.0","light.1.5","light.2.0","light.mean","light.sd","light.cv","surf.correct","alo.dens","bos.dens","cal.dens","cer.dens","cha.dens","cyc.dens","dam.dens","dia.dens","dla.dens","dpa.dens","fairy.dens","hol.dens","mite.dens","ost.densr","sca.dens","sim.dens","invsimp","shannon"
"Sister 3_92",92,"4/2/2021","Sister 3",92,2021,2.422,6.79833333333333,28.4666666666667,NA,2.422,0,9.7,9.70833333333333,14.8888888888889,13.7222222222222,14.7222222222222,NA,NA,0.2,0.375850340136055,0.334975,0.468858843537415,0.334975,0.468858843537415,0.2875,0.40765306122449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sister 3_125",125,"5/5/2021","Sister 3",125,2021,2.298,7.15285714285714,29.9714285714286,NA,2.298,0,8.97333333333333,8.15285714285714,21.2777777777778,18.3888888888889,20.962962962963,1.02133333333333,NA,0.883333333333333,0.0693877551020412,1.163465,0.223896938775511,1.163465,0.223896938775511,0.628333333333333,0.117573696145125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VIP_92",92,"4/2/2021","VIP",92,2021,3.28,6.93714285714286,31.7142857142857,NA,3.28,0,9.275,9.42714285714286,15.9444444444444,13.3888888888889,15.9166666666667,2.45606060606061,NA,0.135,0.503061224489796,0.425035,0.960395918367348,0.425035,0.960395918367348,0.183333333333333,0.454875283446712,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,199,12,187,0.0603015075376884,0.0168745349053898,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,47,0,47,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2630.90709048475,44725.4205382408,239.17337186225,239.17337186225,1913.386974898,28700.80462347,1195.86685931125,0,717.520115586751,0,0,0,0,0,0,2.27658802177858,1.03445526641847
"VIP_97",97,"4/7/2021","VIP",97,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,282,32,250,0.113475177304965,0.0188873631663584,138,32,0.492753623188406,0.15625,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,2,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5381.40086690063,96147.6954886246,717.520115586751,0,12556.6020227681,72828.2917320552,0,0,358.760057793375,0,0,0,0,0,0,2.39829501781846,1.02612070479424
"VIP_104",104,"4/14/2021","VIP",104,2021,3.907,7.27875,37.675,NA,3.907,0,9.67,9.605,20.3333333333333,14.5555555555556,20.2777777777778,1.03172727272727,NA,0.32,0.185034013605443,0.877915,0.537622108843539,0.877915,0.537622108843539,0.266666666666667,0.181179138321996,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,319,18,301,0.0564263322884013,0.0129191361689055,191,18,0.774869109947644,0.0555555555555556,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9327.76150262776,97941.4957775915,0,0,33005.9253169905,52558.3484667295,538.140086690063,0,0,0,0,0,0,0,0,2.76335326037847,1.16314115531508
"VIP_111",111,"4/21/2021","VIP",111,2021,4.072,7.437,41.22,NA,4.072,0,9.495,9.061,20.0555555555556,15.5,20.0555555555556,2.20418181818182,NA,0.205,1.03503401360544,1.100415,1.28811428571429,1.100415,1.28811428571429,0.295,0.374404761904762,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,292,41,251,0.14041095890411,0.0203308020517538,143,41,0.881118881118881,0.0731707317073171,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21884.3635253959,113009.418204913,358.760057793375,0,41974.9267618249,40898.6465884448,0,358.760057793375,0,0,0,0,0,0,0,2.86100761380204,1.22325212862412
"VIP_118",118,"4/28/2021","VIP",118,2021,4.019,7.72818181818182,40.7636363636364,NA,4.019,0,9.42666666666667,8.61545454545455,21.3888888888889,17.1666666666667,21.3333333333333,1.08463636363636,NA,0.656666666666667,0.254421768707483,1.20664,0.801122108843539,1.20664,0.801122108843539,0.378888888888889,0.232577475434619,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,320,15,305,0.046875,0.0118160027048861,147,15,0.768707482993197,0.266666666666667,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13453.5021672516,200905.63236429,1793.80028896688,896.900144483438,34082.2054903707,30494.6049124369,1793.80028896688,0,0,0,0,0,0,0,0,1.88372005282022,0.965547660355327
"VIP_125",125,"5/5/2021","VIP",125,2021,3.927,7.01545454545455,42.1363636363636,NA,3.927,0,8.42,7.53636363636364,22,18.6666666666667,21.9861111111111,2.6870303030303,NA,0.31,0.0231292517006804,0.74253,0.0571870748299326,0.74253,0.0571870748299326,0.221111111111111,0.015419501133787,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,325,16,309,0.0492307692307692,0.0120009102977445,188,16,1.32446808510638,0.1875,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2152.56034676025,35158.4856637508,144939.063348524,717.520115586751,0,25113.2040455363,25113.2040455363,3587.60057793375,0,0,0,0,0,0,0,0,2.38345370978332,1.18348947865479
"VIP_132",132,"5/12/2021","VIP",132,2021,3.874,7.5605,43.44,NA,3.874,0,8.99166666666667,7.7165,23.2222222222222,19.1666666666667,22.9537037037037,1.52533333333333,NA,0.195,0.0963718820861681,0.65635,0.0808136054421774,0.65635,0.0808136054421774,0.181666666666667,0.051398337112623,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,305,8,297,0.0262295081967213,0.00915110332799301,199,8,1.25628140703518,0.125,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,49867.6480332792,146015.343521904,26189.4842189164,358.760057793375,31570.885085817,25471.9641033296,5381.40086690063,0,0,0,0,0,0,0,0,3.10086075451281,1.41025245820958
"VIP_139",139,"5/19/2021","VIP",139,2021,4.194,6.958,45.86,NA,4.194,0,8.62666666666667,6.953,22.9444444444444,19.2222222222222,22.9259259259259,2.16054545454545,NA,0.113333333333333,0.270646766169154,0.58713,1.17661313432836,0.58713,1.17661313432836,0.148888888888889,0.314626865671642,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,330,13,317,0.0393939393939394,0.0107085433088197,168,13,1,0.307692307692308,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37669.8060683044,269428.803402825,57042.8491891467,358.760057793375,24754.4439877429,74980.8520788154,0,358.760057793375,0,0,0,717.520115586751,358.760057793375,0,0,2.59697636707792,1.25386570428635
"VIP_146",146,"5/26/2021","VIP",146,2021,3.731,7.387,48.45,NA,3.731,0,8.62666666666667,7.4905,26.7777777777778,21.4444444444444,26.6018518518519,1.50181818181818,NA,0.0883333333333333,0.143781094527363,0.208005,0.499860895522388,0.208005,0.499860895522388,0.075,0.161753731343284,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,345,7,338,0.0202898550724638,0.00759064581728621,170,7,0.570588235294118,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2.16240494464118,1.27269397499299,1.00638916016483,1.00726231354394,1.36218759833573,0.548002857759131,0.402296173029808,0.88085403820433,0,18655.5230052555,165029.626584953,121978.419649748,0,12197.8419649748,60271.689709287,0,1435.0402311735,0,0,0,0,0,0,0,3.11540217088784,1.29888168364903
"VIP_153",153,"6/2/2021","VIP",153,2021,3.891,6.69,51.01,3.81309090909091,3.81309090909091,0.0779090909090905,7.95666666666667,6.4715,25.2222222222222,21.9444444444444,25.1759259259259,2.68472727272727,22.1152430188975,0.276666666666667,0.17592039800995,0.93283,0.42919671641791,0.93283,0.42919671641791,0.266666666666667,0.135887230514096,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,86,4,82,0.0465116279069767,0.0227085416714083,53,4,1.26415094339623,0,9,1,8,0.111111111111111,0.104756560175785,2,0,3,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5740.160924694,42333.6868196183,19014.2830630489,0,1076.28017338013,10762.8017338013,0,358.760057793375,0,0,0,0,0,0,0,2.72869992737024,1.22176923707241
"VIP_174",174,"6/23/2021","VIP",174,2021,4.036,7.38833333333333,59.75,3.49733333333333,3.49733333333333,0.538666666666666,7.89166666666667,5.3775,27.2777777777778,23.7222222222222,27.2037037037037,3.13133333333333,25.978543126341,0.391666666666667,0.109950248756219,1.81912,0.28847223880597,1.73181,0.262160298507462,0.697272727272727,0.177611940298507,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,3,0,3,0,0,3,0,0.333333333333333,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1.69827221709351,1.39510204841394,1.11095422722105,1.05820495257287,1.31563336132534,0.294895857177678,0.22414744551674,1.09548297624164,0,119.586685931125,35636.8324074753,5261.8141809695,119.586685931125,478.3467437245,0,0,0,0,0,0,0,119.586685931125,0,0,1.34202668605868,0.497875211028201
"VIP_194",194,"7/13/2021","VIP",194,2021,3.39,7.7055,55.635,NA,3.39,0,8.19,7.7325,28.8888888888889,28.5,28.7222222222222,NA,NA,0.28,0.055820895522388,0.83602,0.165128358208955,0.83602,0.165128358208955,0.284444444444444,0.0693532338308458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,896.900144483438,67446.8908651545,358.760057793375,0,0,0,538.140086690063,0,0,0,0,0,179.380028896688,0,0,1.05907435561998,0.164666482823008
"VIP_216",216,"8/4/2021","VIP",216,2021,3.263,8.02736842105263,53.9947368421053,NA,3.263,0,7.87571428571429,7.77473684210526,30.0555555555556,29.5,29.6349206349206,NA,NA,0.34,0.214285714285714,1.080535,0.347825,1.080535,0.347825,0.37,0.155294117647059,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,2,0,2,0,0,2,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.50402311735,35.8760057793375,24610.9399646255,71.7520115586751,0,538.140086690063,71.7520115586751,430.51206935205,0,0,0,0,0,35.8760057793375,0,0,1.10984923278789,0.278283448836968
"VIP_236",236,"8/24/2021","VIP",236,2021,3.263,8.25,53.65,3.21519191919192,3.21519191919192,0.047808080808081,8.92,7.18090909090909,30.7777777777778,29.4444444444444,30.4537037037037,NA,29.4393874248375,0.303333333333333,0.00166666666666667,0.98717,0.05282,0.98717,0.05282,0.35375,0.023125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1901.42830630489,0,35.8760057793375,394.636063572713,0,538.140086690063,179.380028896688,0,0,0,0,71.7520115586751,0,0,2.37645211930926,1.17404114087412
"VIP_257",257,"9/14/2021","VIP",257,2021,2.61,8.5325,52.06875,3.21519191919192,3.21519191919192,-0.605191919191919,9.34666666666667,9.249375,26.7777777777778,26.4444444444444,26.7222222222222,NA,26.4673426004053,0.165,0.58,0.48188,1.44354,0.48188,1.44354,0.210833333333333,0.689166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.070043345031,0,14798.8523839767,31750.2651147137,0,2242.2503612086,89.6900144483438,1883.49030341522,0,0,0,0,0,0,0,0,2.1075857489731,0.952533356004447
"VIP_285",285,"10/12/2021","VIP",285,2021,2.772,7.8725,42.45,NA,2.772,0,8.47,8.290625,23.0555555555556,22.9444444444444,23.0185185185185,6.46281818181818,NA,0.275,1.64333333333333,0.48001,2.88389,0.48001,2.88389,0.268333333333333,1.63,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,2,0,2,0,0,2,0,3,NA,1,0,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,386,3,383,0.0077720207253886,0.0044697070238262,0,0,0,NA,NA,3.01934491606825,2.20471967013391,1.9639786928925,1.85203630994597,2.26001989726016,0.527169675882229,0.23325886489819,1.05565896273942,179.380028896688,1255.66020227681,25471.9641033296,37490.4260394077,0,6098.92098248738,179.380028896688,55249.0489001798,0,0,0,0,0,358.760057793375,0,0,3.09914957478739,1.27287029751187
"VIP_306",306,"11/2/2021","VIP",306,2021,2.661,8.11181818181818,33.7818181818182,NA,2.661,0,9.698,9.40454545454545,16.3333333333333,12.8888888888889,15.6333333333333,6.46281818181818,NA,0.29,0.52,0.790335,0.59401,0.790335,0.59401,0.33,0.4,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,303,3,300,0.0099009900990099,0.00568797019427155,0,0,0,NA,NA,0,0,0,NA,NA,2.11514495956542,NA,NA,NA,2.11514495956542,NA,NA,0.421413306085733,179.380028896688,1435.0402311735,23498.7837854661,5740.160924694,0,4663.88075131388,0,52020.2083800394,0,0,0,0,0,0,0,0,2.31149418593365,1.07754683239373
"VIP_326",326,"11/22/2021","VIP",326,2021,2.63,7.56375,32.1625,NA,2.63,0,11.0133333333333,11.0925,12.3333333333333,12.3333333333333,12.3333333333333,6.46281818181818,NA,0.383333333333333,0.103333333333333,0.87019,0.0992,0.87019,0.0992,0.411666666666667,0.09,0.42,0.06,NA,NA,1,0,1,0,0,1,0,2,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,238,0,238,0,0,0,0,0,NA,NA,0,0,0,NA,NA,1.25839613786465,1.39422955688115,1.15521332311892,0.965297593345906,1.19328415280266,0.180781530569098,0.151499146405739,1.25041555344587,0,8520.55137259266,12466.9120083198,2959.77047679535,0,36683.2159093726,0,15606.0625140118,269.070043345031,0,0,0,0,179.380028896688,0,0,3.22030351754367,1.37623147758892
"VIP_348",348,"12/14/2021","VIP",348,2021,2.451,7.53833333333333,30.1166666666667,NA,2.451,0,11.975,12.08,10.2222222222222,9.88888888888889,10.1944444444444,6.46281818181818,NA,0.205,0.16,0.733605,0.250255,0.733605,0.250255,0.406,0.168,2.61,2.82,NA,NA,0,0,0,NA,NA,0,0,NA,NA,1,0,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,220,2,218,0.00909090909090909,0.00639895746580144,44,0,44,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766.98060683044,6098.92098248738,7533.96121366088,7354.58118476419,0,6637.06106917744,179.380028896688,22422.503612086,0,0,0,0,0,358.760057793375,0,0,4.16537362188648,1.64972515985201
"VIP_369",369,"1/5/2022","VIP",4,2022,3.411,8.97555555555556,28.7555555555556,NA,3.411,0,10.2133333333333,10.0772222222222,11.2222222222222,11.1666666666667,11.2222222222222,6.46281818181818,NA,0.23,0.29,0.672055,0.52943,0.672055,0.52943,0.2125,0.20125,0.215,0.595,NA,NA,4,0,4,0,0,3,0,1.33333333333333,NA,50,0,50,0,0,26,0,1.53846153846154,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,94,0,94,0,0,310,0,310,0,0,0,0,0,NA,NA,1.85028767979757,1.76093281312173,1.66606772087978,1.53632602350411,1.7034035593258,0.134404151346844,0.0789032937092372,0.95627057029953,8251.48132924763,157495.665371292,17579.2428318754,34082.2054903707,0,6816.44109807413,1435.0402311735,25471.9641033296,0,0,0,0,0,0,0,0,2.33228935619294,1.2216588880621
"VIP_391",391,"1/27/2022","VIP",26,2022,2.556,9.0325,25.25625,NA,2.556,0,11.945,11.7825,6.83333333333333,6.83333333333333,6.83333333333333,6.46281818181818,NA,0.09,0.17,0.24841,0.302735,0.24841,0.302735,0.124166666666667,0.174166666666667,0.15,0.34,NA,NA,0,0,0,NA,NA,0,0,NA,NA,39,0,39,0,0,10,0,1.3,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,11,0,11,0,0,312,0,312,0,0,0,0,0,NA,NA,1.85643121103061,1.53731951468502,1.73325743300192,1.58993819463258,1.67923658833753,0.144257691744062,0.0859067106719481,1.06775399781945,6098.92098248738,80721.0130035094,24036.9238721561,47356.3276287255,0,5022.64080910725,5381.40086690063,16861.7227162886,0,0,0,0,0,0,0,0,3.54226910690857,1.50635296604618
"VIP_413",413,"2/18/2022","VIP",48,2022,3.502,7.97190476190476,26.6761904761905,NA,3.502,0,11.4955555555556,11.6695238095238,13.2222222222222,8.66666666666667,11.5987654320988,1.37535353535354,NA,0.607777777777778,0.226666666666667,1.45347,0.59997,1.45347,0.59997,0.525294117647059,0.198823529411765,0.486666666666667,0.236666666666667,NA,NA,3,0,3,0,0,1,0,2,NA,133,2,131,0.0150375939849624,0.0105529330819623,81,2,3.33333333333333,2,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,18,0,18,0,0,96,0,96,0,0,0,0,0,NA,NA,1.17106597912613,1.50885537245589,1.4415492245699,1.21769559117431,1.33479154183156,0.165542483468555,0.124021225997134,0.779811815912437,29777.0847968501,84308.6135814432,63859.2902872208,8610.24138704101,0,14350.402311735,7175.20115586751,10045.2816182145,0,0,0,0,0,358.760057793375,0,0,3.81725830854579,1.56935820874802
"VIP_431",431,"3/7/2022","VIP",66,2022,3.433,6.80166666666667,29.5222222222222,NA,3.433,0,10.3433333333333,10.9661111111111,16.8888888888889,11.2222222222222,16.7407407407407,1.03242424242424,NA,0.308333333333333,0.015,0.931925,0.026835,0.931925,0.026835,0.2975,0.00625,0.3,0.11,NA,NA,0,0,0,NA,NA,0,0,NA,NA,388,1,387,0.00257731958762887,0.00257399615673305,149,1,2.34228187919463,2,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,13,0,13,0,0,208,0,208,0,0,0,0,0,NA,NA,1.02900163380469,1.09237679352857,0.909212694020571,0.83366970219231,0.966065205886536,0.116442244103628,0.120532489312428,0.871937530502684,12197.8419649748,48791.367859899,115520.738609467,12197.8419649748,0,3587.60057793375,17938.0028896688,7175.20115586751,0,0,0,0,0,0,0,0,2.88046308788002,1.38085077065758
"VIP_452",452,"3/28/2022","VIP",87,2022,3.523,8.5325,27.545,NA,3.523,0,9.78625,9.3625,15.3888888888889,13.3888888888889,15.2708333333333,2.30651515151515,NA,0.265,0.0225,0.69654,0.23107,0.69654,0.23107,0.226875,0.063125,0.155,0.07,NA,NA,0,0,0,NA,NA,0,0,NA,NA,103,2,101,0.0194174757281553,0.0135962721063289,26,2,1.30769230769231,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,67,2,65,0.0298507462686567,0.0207902385303098,584,1,583,0.00171232876712329,0.0017108621040986,0,0,0,NA,NA,1.45029754273029,1.50671830936783,1.48112956810968,1.34859622777782,1.4466854119964,0.0693418685602208,0.0479315461296662,0.447921094218299,2870.080462347,50226.4080910725,190860.350746076,86819.9339859968,0,22960.643698776,14350.402311735,55249.0489001798,0,0,0,0,0,0,0,0,3.56418815145496,1.50948488011241
"VIP_476",476,"4/21/2022","VIP",111,2022,3.664,8.2925,29.33,NA,3.664,0,9.92166666666667,8.563,18.6666666666667,15.1666666666667,18.5,1.15645454545455,NA,0.481666666666667,0.0433333333333333,1.320495,0.10565,1.320495,0.10565,0.398125,0.029375,0.335,0.16,NA,NA,3,0,3,0,0,2,0,1,NA,14,4,10,0.285714285714286,0.120736322104074,6,4,0.833333333333333,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,100,9,91,0.09,0.0286181760425084,445,0,445,0,0,0,0,0,NA,NA,0.388868952963876,0.937329098974931,1.15951928541036,1.08456848092221,0.892571454567845,0.348254437337326,0.390169812797721,0.683495747696669,0,15067.9224273218,193371.671150629,52020.2083800394,0,8251.48132924763,358.760057793375,42692.4468774117,0,0,0,0,0,0,0,0,2.30231310270396,1.11772034196728
"VIP_496",496,"5/11/2022","VIP",131,2022,3.795,7.2015,32.695,NA,3.795,0,9.04666666666667,8.3635,22.7777777777778,17.8333333333333,22.7407407407407,2.33155555555556,NA,0.122604228413357,0.154581031307551,1.49718909306461,0.561452002762431,1.49718909306461,0.561452002762431,0.41931765790687,0.178061694290976,0.539122703023118,0.070441988950276,NA,NA,2,0,2,0,0,0,0,NA,NA,3,0,3,0,0,0,0,NA,NA,1,0,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,415,0,415,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.760057793375,3587.60057793375,7892.72127145426,42333.6868196183,0,58119.1293625268,358.760057793375,0,358.760057793375,0,0,0,0,0,0,0,2.43467059256533,1.06023085010294
"VIP_519",519,"6/3/2022","VIP",154,2022,3.371,8.82421052631579,38.0578947368421,NA,3.371,0,9.2325,8.39157894736842,28.7433333333333,25.7311111111111,28.6179166666667,2.51450505050505,NA,0.176348547717842,0.230404005524862,0.588001481920569,0.539691298342541,0.588001481920569,0.539691298342541,0.180715273661332,0.151058931860037,0.131001778304683,0.223066298342541,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,35.8760057793375,0,215.256034676025,0,0,287.0080462347,0,71.7520115586751,35.8760057793375,0,0,0,0,1506.79224273218,0,0,1.92513368983957,1.00471007975816
"VIP_538",538,"6/22/2022","VIP",173,2022,3.33,9.11888888888889,39.8555555555556,NA,3.33,0,8.70666666666667,8.67111111111111,30.2005555555556,30.0155555555556,30.1155555555556,6.46281818181818,NA,0.10077059869591,0.0195672191528544,0.299092175459395,0.124406422651934,0.299092175459395,0.124406422651934,0.108328393598103,0.0601691988950276,0.151155898043865,0.0234806629834254,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,2,0,2,0,0,0,0,0,NA,NA,0,0,0,NA,NA,1.01776155704955,1.01726277501695,1.19450089616684,1.24747123769177,1.11924911648128,0.11944968435601,0.106723054409495,0.765123168069847,35.8760057793375,0,358.760057793375,0,0,287.0080462347,0,0,0,0,0,0,0,107.628017338013,0,0,2.7816091954023,1.15779699427979
"VIP_559",559,"7/13/2022","VIP",194,2022,3.055,8.2675,34.775,NA,3.055,0,7.935,7.65,29.645,28.6361111111111,29.6022222222222,6.46281818181818,NA,0.26,0.06,0.81717,0.01932,0.81717,0.01932,0.287142857142857,0.0228571428571429,0.31,0.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,968.652156042113,0,0,287.0080462347,0,215.256034676025,0,0,0,0,0,179.380028896688,0,0,2.47775175644028,1.13340175078108
